2020-05-15 14:36:10,675INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-19 10:09:22,402INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(["'Null'"], ['test_case_02'], 'v2020.0519.0008', ['testcase/test001/test_Case_001'])
2020-05-19 10:09:22,426INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,null,null,%s)('GBSS', 'v2020.0519.0008', ['testcase/test001/test_Case_001'], ['test_持卡人_新增销售单'], ['test_case_02'], ['1'], 1589854162)
2020-05-19 10:09:22,433INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['55.450106620788574'], ['test_case_01'], 'v2020.0519.0008', ['testcase/test001/test_Case_001'])
2020-05-19 10:09:22,447INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['18.33239483833313'], ['test_case_02'], 'v2020.0519.0008', ['testcase/test001/test_Case_001'])
2020-05-19 10:09:22,454INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(["'Null'"], ['test_case_01'], 'v2020.0519.0008', ['testcase/test001/test_Case_001'])
2020-05-19 10:09:22,473INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(["'Null'"], ['test_case_02'], 'v2020.0519.0008', ['testcase/test001/test_Case_001'])
2020-05-19 10:09:22,494INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s ('通过', ['test_case_01'], 'v2020.0519.0008', ['testcase/test001/test_Case_001'])
2020-05-19 10:09:22,505INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s('style=background-color:Lime', ['test_case_01'], 'v2020.0519.0008', ['testcase/test001/test_Case_001'])
2020-05-19 10:09:22,517INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s ('通过', ['test_case_02'], 'v2020.0519.0008', ['testcase/test001/test_Case_001'])
2020-05-19 10:09:22,565INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s('style=background-color:Lime', ['test_case_02'], 'v2020.0519.0008', ['testcase/test001/test_Case_001'])
2020-05-19 10:09:22,843INFO    :操作成功，执行语句为UPDATE test_task SET state = 'done' WHERE version = %s AND project=%s('v2020.0519.0008', 'GBSS')
2020-05-19 10:09:22,856INFO    :操作成功，执行语句为UPDATE test_task SET end_time = %s WHERE version = %s AND project=%s('2020-05-19 10:09:22', 'v2020.0519.0008', 'GBSS')
2020-05-19 10:09:22,862INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s 参数值为:v2020.0519.0008
2020-05-19 10:09:22,862INFO    :查询成功，结果为:4
2020-05-19 10:09:22,868INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '1' 参数值为:v2020.0519.0008
2020-05-19 10:09:22,868INFO    :查询成功，结果为:4
2020-05-19 10:09:22,874INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '0' 参数值为:v2020.0519.0008
2020-05-19 10:09:22,875INFO    :查询成功，结果为:0
2020-05-19 10:09:22,881INFO    :操作成功，执行语句为SELECT testTitle,result_name,result_color FROM pytest_ui_result WHERE version = %s 参数值为:v2020.0519.0008
2020-05-19 10:09:22,882INFO    :查询成功，结果为:(('test_持卡人_购买直销产品_付款成功', '通过', 'style=background-color:Lime'), ('test_全球购_付款成功', '通过', 'style=background-color:Lime'), ('test_持卡人_购买电商产品_付款成功', '通过', 'style=background-color:Lime'), ('test_持卡人_新增销售单', '通过', 'style=background-color:Lime'))
2020-05-19 10:09:54,308INFO    :操作成功，执行语句为SELECT version FROM sysconfig WHERE type = %s AND project= %s 参数值为:('WEB', 'GBSS')
2020-05-19 10:09:54,309INFO    :查询成功，结果为:v2020.0519.0008
2020-05-19 10:09:54,384INFO    :操作成功，执行语句为UPDATE sysconfig SET version = %s WHERE type = %s AND project= %s ('v2020.0519.0009', 'WEB', 'GBSS')
2020-05-19 10:09:54,403INFO    :操作成功，执行语句为INSERT INTO test_task(version, project, type, state, start_time, end_time)VALUE(%s,%s,%s,%s,%s,null)('v2020.0519.0009', 'GBSS', 'WEB', 'executing', '2020-05-19 10:09:54')
2020-05-19 10:10:56,286INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'GBSS')
2020-05-19 10:10:56,287INFO    :查询成功，结果为:v2020.0519.0009
2020-05-19 10:10:56,316INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,null,null,%s)('GBSS', 'v2020.0519.0009', ['testcase/test003/test_Case_003'], ['test_全球购_付款成功'], ['test_case_03'], ['1'], 1589854256)
2020-05-19 10:10:56,341INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['44.31682753562927'], ['test_case_03'], 'v2020.0519.0009', ['testcase/test003/test_Case_003'])
2020-05-19 10:10:56,352INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(["'Null'"], ['test_case_03'], 'v2020.0519.0009', ['testcase/test003/test_Case_003'])
2020-05-19 10:10:56,364INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s ('通过', ['test_case_03'], 'v2020.0519.0009', ['testcase/test003/test_Case_003'])
2020-05-19 10:10:56,386INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s('style=background-color:Lime', ['test_case_03'], 'v2020.0519.0009', ['testcase/test003/test_Case_003'])
2020-05-19 10:10:59,730INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'GBSS')
2020-05-19 10:10:59,730INFO    :查询成功，结果为:v2020.0519.0009
2020-05-19 10:10:59,791INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,null,null,%s)('GBSS', 'v2020.0519.0009', ['testcase/test002/test_Case_002'], ['test_持卡人_购买直销产品_付款成功'], ['test_case_02'], ['1'], 1589854259)
2020-05-19 10:10:59,810INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['51.9365758895874'], ['test_case_02'], 'v2020.0519.0009', ['testcase/test002/test_Case_002'])
2020-05-19 10:10:59,841INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(["'Null'"], ['test_case_02'], 'v2020.0519.0009', ['testcase/test002/test_Case_002'])
2020-05-19 10:10:59,866INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s ('通过', ['test_case_02'], 'v2020.0519.0009', ['testcase/test002/test_Case_002'])
2020-05-19 10:10:59,884INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s('style=background-color:Lime', ['test_case_02'], 'v2020.0519.0009', ['testcase/test002/test_Case_002'])
2020-05-19 10:11:29,377INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'GBSS')
2020-05-19 10:11:29,378INFO    :查询成功，结果为:v2020.0519.0009
2020-05-19 10:11:29,572INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,null,null,%s)('GBSS', 'v2020.0519.0009', ['testcase/test001/test_Case_001'], ['test_持卡人_购买电商产品_付款成功'], ['test_case_01'], ['1'], 1589854289)
2020-05-19 10:11:29,597INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['51.39887833595276'], ['test_case_01'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,605INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['21.76199698448181'], ['test_case_02'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,638INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(["'Null'"], ['test_case_01'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,646INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['"selenium.common.exceptions.NoSuchElementException: Message: Element //*[contains(text('], ['test_case_02'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,661INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,null,null,%s)('GBSS', 'v2020.0519.0009', ['testcase/test001/test_Case_001'], ['test_持卡人_新增销售单'], ['test_case_02'], ['0'], 1589854289)
2020-05-19 10:11:29,668INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['51.39887833595276'], ['test_case_01'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,690INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['21.76199698448181'], ['test_case_02'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,706INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(["'Null'"], ['test_case_01'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,777INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['"selenium.common.exceptions.NoSuchElementException: Message: Element //*[contains(text('], ['test_case_02'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,790INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s ('通过', ['test_case_01'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,811INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s('style=background-color:Lime', ['test_case_01'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,870INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s ('不通过', ['test_case_02'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:29,883INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s('style=background-color:red', ['test_case_02'], 'v2020.0519.0009', ['testcase/test001/test_Case_001'])
2020-05-19 10:11:30,260INFO    :操作成功，执行语句为UPDATE test_task SET state = 'done' WHERE version = %s AND project=%s('v2020.0519.0009', 'GBSS')
2020-05-19 10:11:30,274INFO    :操作成功，执行语句为UPDATE test_task SET end_time = %s WHERE version = %s AND project=%s('2020-05-19 10:11:30', 'v2020.0519.0009', 'GBSS')
2020-05-19 10:11:30,282INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s 参数值为:v2020.0519.0009
2020-05-19 10:11:30,283INFO    :查询成功，结果为:4
2020-05-19 10:11:30,290INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '1' 参数值为:v2020.0519.0009
2020-05-19 10:11:30,291INFO    :查询成功，结果为:3
2020-05-19 10:11:30,298INFO    :操作成功，执行语句为SELECT COUNT(*) FROM pytest_ui_result WHERE VERSION = %s and result = '0' 参数值为:v2020.0519.0009
2020-05-19 10:11:30,298INFO    :查询成功，结果为:1
2020-05-19 10:11:30,306INFO    :操作成功，执行语句为SELECT testTitle,result_name,result_color FROM pytest_ui_result WHERE version = %s 参数值为:v2020.0519.0009
2020-05-19 10:11:30,307INFO    :查询成功，结果为:(('test_全球购_付款成功', '通过', 'style=background-color:Lime'), ('test_持卡人_购买直销产品_付款成功', '通过', 'style=background-color:Lime'), ('test_持卡人_购买电商产品_付款成功', '通过', 'style=background-color:Lime'), ('test_持卡人_新增销售单', '不通过', 'style=background-color:red'))
2020-05-19 10:14:16,757INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'GBSS')
2020-05-19 10:14:16,758INFO    :查询成功，结果为:v2020.0519.0009
2020-05-19 10:14:16,772INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,null,null,%s)('GBSS', 'v2020.0519.0009', ['test_Case_001'], ['test_持卡人_新增销售单'], ['test_case_02'], ['0'], 1589854456)
2020-05-19 10:14:16,800INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['22.374401569366455'], ['test_case_02'], 'v2020.0519.0009', ['test_Case_001'])
2020-05-19 10:14:16,824INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['"selenium.common.exceptions.NoSuchElementException: Message: Element //*[contains(text('], ['test_case_02'], 'v2020.0519.0009', ['test_Case_001'])
2020-05-19 10:14:16,841INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s ('不通过', ['test_case_02'], 'v2020.0519.0009', ['test_Case_001'])
2020-05-19 10:14:16,854INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s('style=background-color:red', ['test_case_02'], 'v2020.0519.0009', ['test_Case_001'])
2020-05-19 10:16:12,120INFO    :操作成功，执行语句为SELECT VERSION FROM sysconfig WHERE  TYPE=%s AND project = %s 参数值为:('WEB', 'GBSS')
2020-05-19 10:16:12,121INFO    :查询成功，结果为:v2020.0519.0009
2020-05-19 10:16:12,133INFO    :操作成功，执行语句为INSERT INTO pytest_ui_result(project,version,feature_name,testTitle,testTitlename,result,runtime,exceptionmessage,detailed_id)VALUE(%s,%s,%s,%s,%s,%s,null,null,%s)('GBSS', 'v2020.0519.0009', ['test_Case_001'], ['test_持卡人_新增销售单'], ['test_case_02'], ['0'], 1589854572)
2020-05-19 10:16:12,147INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET runtime = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['21.67952251434326'], ['test_case_02'], 'v2020.0519.0009', ['test_Case_001'])
2020-05-19 10:16:12,172INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET exceptionmessage = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s(['"selenium.common.exceptions.NoSuchElementException: Message: Element //*[contains(text('], ['test_case_02'], 'v2020.0519.0009', ['test_Case_001'])
2020-05-19 10:16:12,195INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_name = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s ('不通过', ['test_case_02'], 'v2020.0519.0009', ['test_Case_001'])
2020-05-19 10:16:12,211INFO    :操作成功，执行语句为UPDATE pytest_ui_result SET result_color = %s WHERE testTitlename = %s AND VERSION = %s and feature_name = %s('style=background-color:red', ['test_case_02'], 'v2020.0519.0009', ['test_Case_001'])
